"spectralSampleID","spectralSampleCode","wavelength","reflectanceCondition","reflectance"
"FSP_GUAN_20221021_1708",NA,1164,"bottom of foliage (downward) on white reference",0.716568670756197
"FSP_GUAN_20221021_1708",NA,1165,"bottom of foliage (downward) on white reference",0.71582167398198
"FSP_GUAN_20221021_1708",NA,1166,"bottom of foliage (downward) on white reference",0.715231281045632
"FSP_GUAN_20221021_1708",NA,1167,"bottom of foliage (downward) on white reference",0.714645456756022
"FSP_GUAN_20221021_1708",NA,1168,"bottom of foliage (downward) on white reference",0.714128042924654
"FSP_GUAN_20221021_1708",NA,1169,"bottom of foliage (downward) on white reference",0.713628114228905
"FSP_GUAN_20221021_1708",NA,1170,"bottom of foliage (downward) on white reference",0.71316325420224
"FSP_GUAN_20221021_1708",NA,1171,"bottom of foliage (downward) on white reference",0.712719313281339
"FSP_GUAN_20221021_1708",NA,1172,"bottom of foliage (downward) on white reference",0.712324761152031
"FSP_GUAN_20221021_1708",NA,1173,"bottom of foliage (downward) on white reference",0.711956603863994
"FSP_GUAN_20221021_1708",NA,1174,"bottom of foliage (downward) on white reference",0.711582290613203
"FSP_GUAN_20221021_1708",NA,1175,"bottom of foliage (downward) on white reference",0.711225575179019
"FSP_GUAN_20221021_1708",NA,1176,"bottom of foliage (downward) on white reference",0.710853052545871
"FSP_GUAN_20221021_1708",NA,1177,"bottom of foliage (downward) on white reference",0.71048615800144
"FSP_GUAN_20221021_1708",NA,1178,"bottom of foliage (downward) on white reference",0.710102517929869
"FSP_GUAN_20221021_1708",NA,1179,"bottom of foliage (downward) on white reference",0.70970372868934
"FSP_GUAN_20221021_1708",NA,1180,"bottom of foliage (downward) on white reference",0.709309360926305
"FSP_GUAN_20221021_1708",NA,1181,"bottom of foliage (downward) on white reference",0.708906223323734
"FSP_GUAN_20221021_1708",NA,1182,"bottom of foliage (downward) on white reference",0.708507134275988
"FSP_GUAN_20221021_1708",NA,1183,"bottom of foliage (downward) on white reference",0.708109239949322
"FSP_GUAN_20221021_1708",NA,1184,"bottom of foliage (downward) on white reference",0.707719669205557
"FSP_GUAN_20221021_1708",NA,1185,"bottom of foliage (downward) on white reference",0.707289885723068
"FSP_GUAN_20221021_1708",NA,1186,"bottom of foliage (downward) on white reference",0.706919146334933
"FSP_GUAN_20221021_1708",NA,1187,"bottom of foliage (downward) on white reference",0.706570305326569
"FSP_GUAN_20221021_1708",NA,1188,"bottom of foliage (downward) on white reference",0.706266948738282
"FSP_GUAN_20221021_1708",NA,1189,"bottom of foliage (downward) on white reference",0.70602459739725
"FSP_GUAN_20221021_1708",NA,1190,"bottom of foliage (downward) on white reference",0.705800643129206
"FSP_GUAN_20221021_1708",NA,1191,"bottom of foliage (downward) on white reference",0.705585524811788
"FSP_GUAN_20221021_1708",NA,1192,"bottom of foliage (downward) on white reference",0.705400500658818
"FSP_GUAN_20221021_1708",NA,1193,"bottom of foliage (downward) on white reference",0.705262526353398
"FSP_GUAN_20221021_1708",NA,1194,"bottom of foliage (downward) on white reference",0.705148990705915
"FSP_GUAN_20221021_1708",NA,1195,"bottom of foliage (downward) on white reference",0.705119111171091
"FSP_GUAN_20221021_1708",NA,1196,"bottom of foliage (downward) on white reference",0.705142390372697
"FSP_GUAN_20221021_1708",NA,1197,"bottom of foliage (downward) on white reference",0.705211367423944
"FSP_GUAN_20221021_1708",NA,1198,"bottom of foliage (downward) on white reference",0.705345975976968
"FSP_GUAN_20221021_1708",NA,1199,"bottom of foliage (downward) on white reference",0.705499222760056
"FSP_GUAN_20221021_1708",NA,1200,"bottom of foliage (downward) on white reference",0.705678996556182
"FSP_GUAN_20221021_1708",NA,1201,"bottom of foliage (downward) on white reference",0.705911078460232
"FSP_GUAN_20221021_1708",NA,1202,"bottom of foliage (downward) on white reference",0.706194431222107
"FSP_GUAN_20221021_1708",NA,1203,"bottom of foliage (downward) on white reference",0.706535418484426
"FSP_GUAN_20221021_1708",NA,1204,"bottom of foliage (downward) on white reference",0.706940363194844
"FSP_GUAN_20221021_1708",NA,1205,"bottom of foliage (downward) on white reference",0.707390041951289
"FSP_GUAN_20221021_1708",NA,1206,"bottom of foliage (downward) on white reference",0.707877228431369
"FSP_GUAN_20221021_1708",NA,1207,"bottom of foliage (downward) on white reference",0.708404979664567
"FSP_GUAN_20221021_1708",NA,1208,"bottom of foliage (downward) on white reference",0.708971226889474
"FSP_GUAN_20221021_1708",NA,1209,"bottom of foliage (downward) on white reference",0.709590427310236
"FSP_GUAN_20221021_1708",NA,1210,"bottom of foliage (downward) on white reference",0.71027584355471
"FSP_GUAN_20221021_1708",NA,1211,"bottom of foliage (downward) on white reference",0.710973875021905
"FSP_GUAN_20221021_1708",NA,1212,"bottom of foliage (downward) on white reference",0.711715764732989
"FSP_GUAN_20221021_1708",NA,1213,"bottom of foliage (downward) on white reference",0.712516756102768
"FSP_GUAN_20221021_1708",NA,1214,"bottom of foliage (downward) on white reference",0.71333967270544
"FSP_GUAN_20221021_1708",NA,1215,"bottom of foliage (downward) on white reference",0.714191352961102
"FSP_GUAN_20221021_1708",NA,1216,"bottom of foliage (downward) on white reference",0.715085374939219
"FSP_GUAN_20221021_1708",NA,1217,"bottom of foliage (downward) on white reference",0.716033776983626
"FSP_GUAN_20221021_1708",NA,1218,"bottom of foliage (downward) on white reference",0.716989000868005
"FSP_GUAN_20221021_1708",NA,1219,"bottom of foliage (downward) on white reference",0.717983843610924
"FSP_GUAN_20221021_1708",NA,1220,"bottom of foliage (downward) on white reference",0.718979094359303
"FSP_GUAN_20221021_1708",NA,1221,"bottom of foliage (downward) on white reference",0.71999537203772
"FSP_GUAN_20221021_1708",NA,1222,"bottom of foliage (downward) on white reference",0.72100941592459
"FSP_GUAN_20221021_1708",NA,1223,"bottom of foliage (downward) on white reference",0.722041165926837
"FSP_GUAN_20221021_1708",NA,1224,"bottom of foliage (downward) on white reference",0.723064942517516
"FSP_GUAN_20221021_1708",NA,1225,"bottom of foliage (downward) on white reference",0.724097106051148
"FSP_GUAN_20221021_1708",NA,1226,"bottom of foliage (downward) on white reference",0.725110755182469
"FSP_GUAN_20221021_1708",NA,1227,"bottom of foliage (downward) on white reference",0.726132167539155
"FSP_GUAN_20221021_1708",NA,1228,"bottom of foliage (downward) on white reference",0.727109378218117
"FSP_GUAN_20221021_1708",NA,1229,"bottom of foliage (downward) on white reference",0.728079577946662
"FSP_GUAN_20221021_1708",NA,1230,"bottom of foliage (downward) on white reference",0.729015070644055
"FSP_GUAN_20221021_1708",NA,1231,"bottom of foliage (downward) on white reference",0.729914256438975
"FSP_GUAN_20221021_1708",NA,1232,"bottom of foliage (downward) on white reference",0.730795302582268
"FSP_GUAN_20221021_1708",NA,1233,"bottom of foliage (downward) on white reference",0.731640072567078
"FSP_GUAN_20221021_1708",NA,1234,"bottom of foliage (downward) on white reference",0.732463089025057
"FSP_GUAN_20221021_1708",NA,1235,"bottom of foliage (downward) on white reference",0.733250605139293
"FSP_GUAN_20221021_1708",NA,1236,"bottom of foliage (downward) on white reference",0.734007788085388
"FSP_GUAN_20221021_1708",NA,1237,"bottom of foliage (downward) on white reference",0.734730291493034
"FSP_GUAN_20221021_1708",NA,1238,"bottom of foliage (downward) on white reference",0.735420805946638
"FSP_GUAN_20221021_1708",NA,1239,"bottom of foliage (downward) on white reference",0.736089821405086
"FSP_GUAN_20221021_1708",NA,1240,"bottom of foliage (downward) on white reference",0.73674304234261
"FSP_GUAN_20221021_1708",NA,1241,"bottom of foliage (downward) on white reference",0.737391272526221
"FSP_GUAN_20221021_1708",NA,1242,"bottom of foliage (downward) on white reference",0.738021393177683
"FSP_GUAN_20221021_1708",NA,1243,"bottom of foliage (downward) on white reference",0.738633610257776
"FSP_GUAN_20221021_1708",NA,1244,"bottom of foliage (downward) on white reference",0.739201152006975
"FSP_GUAN_20221021_1708",NA,1245,"bottom of foliage (downward) on white reference",0.739775360483028
"FSP_GUAN_20221021_1708",NA,1246,"bottom of foliage (downward) on white reference",0.74036673195753
"FSP_GUAN_20221021_1708",NA,1247,"bottom of foliage (downward) on white reference",0.740917462148451
"FSP_GUAN_20221021_1708",NA,1248,"bottom of foliage (downward) on white reference",0.741467049001123
"FSP_GUAN_20221021_1708",NA,1249,"bottom of foliage (downward) on white reference",0.741995581870041
"FSP_GUAN_20221021_1708",NA,1250,"bottom of foliage (downward) on white reference",0.742478959040127
"FSP_GUAN_20221021_1708",NA,1251,"bottom of foliage (downward) on white reference",0.742947970928327
"FSP_GUAN_20221021_1708",NA,1252,"bottom of foliage (downward) on white reference",0.743394255572677
"FSP_GUAN_20221021_1708",NA,1253,"bottom of foliage (downward) on white reference",0.743813229357909
"FSP_GUAN_20221021_1708",NA,1254,"bottom of foliage (downward) on white reference",0.74421360410994
"FSP_GUAN_20221021_1708",NA,1255,"bottom of foliage (downward) on white reference",0.744560440298906
"FSP_GUAN_20221021_1708",NA,1256,"bottom of foliage (downward) on white reference",0.744893501411912
"FSP_GUAN_20221021_1708",NA,1257,"bottom of foliage (downward) on white reference",0.745176131142406
"FSP_GUAN_20221021_1708",NA,1258,"bottom of foliage (downward) on white reference",0.745436005969881
"FSP_GUAN_20221021_1708",NA,1259,"bottom of foliage (downward) on white reference",0.745658838755815
"FSP_GUAN_20221021_1708",NA,1260,"bottom of foliage (downward) on white reference",0.745837797949339
"FSP_GUAN_20221021_1708",NA,1261,"bottom of foliage (downward) on white reference",0.745989827148732
"FSP_GUAN_20221021_1708",NA,1262,"bottom of foliage (downward) on white reference",0.746108846134264
"FSP_GUAN_20221021_1708",NA,1263,"bottom of foliage (downward) on white reference",0.746191036202072
"FSP_GUAN_20221021_1708",NA,1264,"bottom of foliage (downward) on white reference",0.746240392910254
"FSP_GUAN_20221021_1708",NA,1265,"bottom of foliage (downward) on white reference",0.746260358193605
"FSP_GUAN_20221021_1708",NA,1266,"bottom of foliage (downward) on white reference",0.746245733578337
"FSP_GUAN_20221021_1708",NA,1267,"bottom of foliage (downward) on white reference",0.746203014045299
"FSP_GUAN_20221021_1708",NA,1268,"bottom of foliage (downward) on white reference",0.746126981193811
"FSP_GUAN_20221021_1708",NA,1269,"bottom of foliage (downward) on white reference",0.746027459510547
"FSP_GUAN_20221021_1708",NA,1270,"bottom of foliage (downward) on white reference",0.74588398667284
"FSP_GUAN_20221021_1708",NA,1271,"bottom of foliage (downward) on white reference",0.74569238768021
"FSP_GUAN_20221021_1708",NA,1272,"bottom of foliage (downward) on white reference",0.745472845611926
"FSP_GUAN_20221021_1708",NA,1273,"bottom of foliage (downward) on white reference",0.745219697109834
"FSP_GUAN_20221021_1708",NA,1274,"bottom of foliage (downward) on white reference",0.744923758028077
"FSP_GUAN_20221021_1708",NA,1275,"bottom of foliage (downward) on white reference",0.744597749901212
"FSP_GUAN_20221021_1708",NA,1276,"bottom of foliage (downward) on white reference",0.744227577937775
"FSP_GUAN_20221021_1708",NA,1277,"bottom of foliage (downward) on white reference",0.743834343695402
"FSP_GUAN_20221021_1708",NA,1278,"bottom of foliage (downward) on white reference",0.743401148607478
"FSP_GUAN_20221021_1708",NA,1279,"bottom of foliage (downward) on white reference",0.742923886376542
"FSP_GUAN_20221021_1708",NA,1280,"bottom of foliage (downward) on white reference",0.742413268065785
"FSP_GUAN_20221021_1708",NA,1281,"bottom of foliage (downward) on white reference",0.741843068350799
"FSP_GUAN_20221021_1708",NA,1282,"bottom of foliage (downward) on white reference",0.741221255118626
"FSP_GUAN_20221021_1708",NA,1283,"bottom of foliage (downward) on white reference",0.740564900174764
"FSP_GUAN_20221021_1708",NA,1284,"bottom of foliage (downward) on white reference",0.739870183993877
"FSP_GUAN_20221021_1708",NA,1285,"bottom of foliage (downward) on white reference",0.739107676953835
"FSP_GUAN_20221021_1708",NA,1286,"bottom of foliage (downward) on white reference",0.738296206184705
"FSP_GUAN_20221021_1708",NA,1287,"bottom of foliage (downward) on white reference",0.737433736918362
"FSP_GUAN_20221021_1708",NA,1288,"bottom of foliage (downward) on white reference",0.736515083524457
"FSP_GUAN_20221021_1708",NA,1289,"bottom of foliage (downward) on white reference",0.735544880553347
"FSP_GUAN_20221021_1708",NA,1290,"bottom of foliage (downward) on white reference",0.734521990518693
"FSP_GUAN_20221021_1708",NA,1291,"bottom of foliage (downward) on white reference",0.733443691202305
"FSP_GUAN_20221021_1708",NA,1292,"bottom of foliage (downward) on white reference",0.732314746376509
"FSP_GUAN_20221021_1708",NA,1293,"bottom of foliage (downward) on white reference",0.731103673935623
"FSP_GUAN_20221021_1708",NA,1294,"bottom of foliage (downward) on white reference",0.729819228073175
"FSP_GUAN_20221021_1708",NA,1295,"bottom of foliage (downward) on white reference",0.728494937864286
"FSP_GUAN_20221021_1708",NA,1296,"bottom of foliage (downward) on white reference",0.727110952259325
"FSP_GUAN_20221021_1708",NA,1297,"bottom of foliage (downward) on white reference",0.725685260812788
"FSP_GUAN_20221021_1708",NA,1298,"bottom of foliage (downward) on white reference",0.724190193889904
"FSP_GUAN_20221021_1708",NA,1299,"bottom of foliage (downward) on white reference",0.722629902765527
"FSP_GUAN_20221021_1708",NA,1300,"bottom of foliage (downward) on white reference",0.720991345987874
"FSP_GUAN_20221021_1708",NA,1301,"bottom of foliage (downward) on white reference",0.719252697188802
"FSP_GUAN_20221021_1708",NA,1302,"bottom of foliage (downward) on white reference",0.71746685159268
"FSP_GUAN_20221021_1708",NA,1303,"bottom of foliage (downward) on white reference",0.715616326535981
"FSP_GUAN_20221021_1708",NA,1304,"bottom of foliage (downward) on white reference",0.713693985841793
"FSP_GUAN_20221021_1708",NA,1305,"bottom of foliage (downward) on white reference",0.71171985227128
"FSP_GUAN_20221021_1708",NA,1306,"bottom of foliage (downward) on white reference",0.70964241265326
"FSP_GUAN_20221021_1708",NA,1307,"bottom of foliage (downward) on white reference",0.707494802250995
"FSP_GUAN_20221021_1708",NA,1308,"bottom of foliage (downward) on white reference",0.705259490567414
"FSP_GUAN_20221021_1708",NA,1309,"bottom of foliage (downward) on white reference",0.702943024980884
"FSP_GUAN_20221021_1708",NA,1310,"bottom of foliage (downward) on white reference",0.700542427144668
"FSP_GUAN_20221021_1708",NA,1311,"bottom of foliage (downward) on white reference",0.698064200682563
"FSP_GUAN_20221021_1708",NA,1312,"bottom of foliage (downward) on white reference",0.695527297757422
"FSP_GUAN_20221021_1708",NA,1313,"bottom of foliage (downward) on white reference",0.692920320324431
"FSP_GUAN_20221021_1708",NA,1314,"bottom of foliage (downward) on white reference",0.690217436372341
"FSP_GUAN_20221021_1708",NA,1315,"bottom of foliage (downward) on white reference",0.687428879595235
"FSP_GUAN_20221021_1708",NA,1316,"bottom of foliage (downward) on white reference",0.684569265492394
"FSP_GUAN_20221021_1708",NA,1317,"bottom of foliage (downward) on white reference",0.681627709034842
"FSP_GUAN_20221021_1708",NA,1318,"bottom of foliage (downward) on white reference",0.67859862353964
"FSP_GUAN_20221021_1708",NA,1319,"bottom of foliage (downward) on white reference",0.675488433485657
"FSP_GUAN_20221021_1708",NA,1320,"bottom of foliage (downward) on white reference",0.672346042845399
"FSP_GUAN_20221021_1708",NA,1321,"bottom of foliage (downward) on white reference",0.669155287247365
"FSP_GUAN_20221021_1708",NA,1322,"bottom of foliage (downward) on white reference",0.665903134453306
"FSP_GUAN_20221021_1708",NA,1323,"bottom of foliage (downward) on white reference",0.662632953025587
"FSP_GUAN_20221021_1708",NA,1324,"bottom of foliage (downward) on white reference",0.659269105771071
"FSP_GUAN_20221021_1708",NA,1325,"bottom of foliage (downward) on white reference",0.655914390639561
"FSP_GUAN_20221021_1708",NA,1326,"bottom of foliage (downward) on white reference",0.652423984660315
"FSP_GUAN_20221021_1708",NA,1327,"bottom of foliage (downward) on white reference",0.648892564521197
"FSP_GUAN_20221021_1708",NA,1328,"bottom of foliage (downward) on white reference",0.645420587720102
"FSP_GUAN_20221021_1708",NA,1329,"bottom of foliage (downward) on white reference",0.64188847897068
"FSP_GUAN_20221021_1708",NA,1330,"bottom of foliage (downward) on white reference",0.638385074171274
"FSP_GUAN_20221021_1708",NA,1331,"bottom of foliage (downward) on white reference",0.63486433810933
"FSP_GUAN_20221021_1708",NA,1332,"bottom of foliage (downward) on white reference",0.631313017163437
"FSP_GUAN_20221021_1708",NA,1333,"bottom of foliage (downward) on white reference",0.627814434027779
"FSP_GUAN_20221021_1708",NA,1334,"bottom of foliage (downward) on white reference",0.624249121204045
"FSP_GUAN_20221021_1708",NA,1335,"bottom of foliage (downward) on white reference",0.620726294011802
"FSP_GUAN_20221021_1708",NA,1336,"bottom of foliage (downward) on white reference",0.61724494410605
"FSP_GUAN_20221021_1708",NA,1337,"bottom of foliage (downward) on white reference",0.613810121860287
"FSP_GUAN_20221021_1708",NA,1338,"bottom of foliage (downward) on white reference",0.610387911872198
"FSP_GUAN_20221021_1708",NA,1339,"bottom of foliage (downward) on white reference",0.607036540479539
"FSP_GUAN_20221021_1708",NA,1340,"bottom of foliage (downward) on white reference",0.603753167000958
"FSP_GUAN_20221021_1708",NA,1341,"bottom of foliage (downward) on white reference",0.600513825669186
"FSP_GUAN_20221021_1708",NA,1342,"bottom of foliage (downward) on white reference",0.597300093706891
"FSP_GUAN_20221021_1708",NA,1343,"bottom of foliage (downward) on white reference",0.594157382788602
"FSP_GUAN_20221021_1708",NA,1344,"bottom of foliage (downward) on white reference",0.591091323920424
"FSP_GUAN_20221021_1708",NA,1345,"bottom of foliage (downward) on white reference",0.58808345572696
"FSP_GUAN_20221021_1708",NA,1346,"bottom of foliage (downward) on white reference",0.585146198911523
"FSP_GUAN_20221021_1708",NA,1347,"bottom of foliage (downward) on white reference",0.582242955319216
"FSP_GUAN_20221021_1708",NA,1348,"bottom of foliage (downward) on white reference",0.579365528037913
"FSP_GUAN_20221021_1708",NA,1349,"bottom of foliage (downward) on white reference",0.576561441383117
"FSP_GUAN_20221021_1708",NA,1350,"bottom of foliage (downward) on white reference",0.573832373269221
"FSP_GUAN_20221021_1708",NA,1351,"bottom of foliage (downward) on white reference",0.571098768894253
"FSP_GUAN_20221021_1708",NA,1352,"bottom of foliage (downward) on white reference",0.568404019080997
"FSP_GUAN_20221021_1708",NA,1353,"bottom of foliage (downward) on white reference",0.565768140323944
"FSP_GUAN_20221021_1708",NA,1354,"bottom of foliage (downward) on white reference",0.56311165786832
"FSP_GUAN_20221021_1708",NA,1355,"bottom of foliage (downward) on white reference",0.560483910836886
"FSP_GUAN_20221021_1708",NA,1356,"bottom of foliage (downward) on white reference",0.55785303391338
"FSP_GUAN_20221021_1708",NA,1357,"bottom of foliage (downward) on white reference",0.555184743301844
"FSP_GUAN_20221021_1708",NA,1358,"bottom of foliage (downward) on white reference",0.552532616438586
"FSP_GUAN_20221021_1708",NA,1359,"bottom of foliage (downward) on white reference",0.549767416606658
"FSP_GUAN_20221021_1708",NA,1360,"bottom of foliage (downward) on white reference",0.546913906929739
"FSP_GUAN_20221021_1708",NA,1361,"bottom of foliage (downward) on white reference",0.544037294944057
"FSP_GUAN_20221021_1708",NA,1362,"bottom of foliage (downward) on white reference",0.541045701429292
"FSP_GUAN_20221021_1708",NA,1363,"bottom of foliage (downward) on white reference",0.537976142299577
"FSP_GUAN_20221021_1708",NA,1364,"bottom of foliage (downward) on white reference",0.534793559205324
"FSP_GUAN_20221021_1708",NA,1365,"bottom of foliage (downward) on white reference",0.531478103827862
"FSP_GUAN_20221021_1708",NA,1366,"bottom of foliage (downward) on white reference",0.528005470205649
"FSP_GUAN_20221021_1708",NA,1367,"bottom of foliage (downward) on white reference",0.524418657093157
"FSP_GUAN_20221021_1708",NA,1368,"bottom of foliage (downward) on white reference",0.520587890106069
"FSP_GUAN_20221021_1708",NA,1369,"bottom of foliage (downward) on white reference",0.516632449593389
"FSP_GUAN_20221021_1708",NA,1370,"bottom of foliage (downward) on white reference",0.512441767462002
"FSP_GUAN_20221021_1708",NA,1371,"bottom of foliage (downward) on white reference",0.508094719126071
"FSP_GUAN_20221021_1708",NA,1372,"bottom of foliage (downward) on white reference",0.503447553718115
"FSP_GUAN_20221021_1708",NA,1373,"bottom of foliage (downward) on white reference",0.498598632148964
"FSP_GUAN_20221021_1708",NA,1374,"bottom of foliage (downward) on white reference",0.493443798153516
"FSP_GUAN_20221021_1708",NA,1375,"bottom of foliage (downward) on white reference",0.48802521646961
"FSP_GUAN_20221021_1708",NA,1376,"bottom of foliage (downward) on white reference",0.48224452756305
"FSP_GUAN_20221021_1708",NA,1377,"bottom of foliage (downward) on white reference",0.476184638464415
"FSP_GUAN_20221021_1708",NA,1378,"bottom of foliage (downward) on white reference",0.469851346151827
"FSP_GUAN_20221021_1708",NA,1379,"bottom of foliage (downward) on white reference",0.46321381232133
"FSP_GUAN_20221021_1708",NA,1380,"bottom of foliage (downward) on white reference",0.456305291601499
"FSP_GUAN_20221021_1708",NA,1381,"bottom of foliage (downward) on white reference",0.449067176869501
"FSP_GUAN_20221021_1708",NA,1382,"bottom of foliage (downward) on white reference",0.441692450263887
"FSP_GUAN_20221021_1708",NA,1383,"bottom of foliage (downward) on white reference",0.434134289054653
"FSP_GUAN_20221021_1708",NA,1384,"bottom of foliage (downward) on white reference",0.426240214836739
"FSP_GUAN_20221021_1708",NA,1385,"bottom of foliage (downward) on white reference",0.418239645881681
"FSP_GUAN_20221021_1708",NA,1386,"bottom of foliage (downward) on white reference",0.410258604874257
"FSP_GUAN_20221021_1708",NA,1387,"bottom of foliage (downward) on white reference",0.402139978775806
"FSP_GUAN_20221021_1708",NA,1388,"bottom of foliage (downward) on white reference",0.394120909452856
"FSP_GUAN_20221021_1708",NA,1389,"bottom of foliage (downward) on white reference",0.38608943922384
"FSP_GUAN_20221021_1708",NA,1390,"bottom of foliage (downward) on white reference",0.378065633847706
"FSP_GUAN_20221021_1708",NA,1391,"bottom of foliage (downward) on white reference",0.37021319301723
"FSP_GUAN_20221021_1708",NA,1392,"bottom of foliage (downward) on white reference",0.362296438043123
"FSP_GUAN_20221021_1708",NA,1393,"bottom of foliage (downward) on white reference",0.35455136386351
"FSP_GUAN_20221021_1708",NA,1394,"bottom of foliage (downward) on white reference",0.347083082423973
"FSP_GUAN_20221021_1708",NA,1395,"bottom of foliage (downward) on white reference",0.339704348768591
"FSP_GUAN_20221021_1708",NA,1396,"bottom of foliage (downward) on white reference",0.332647734418438
"FSP_GUAN_20221021_1708",NA,1397,"bottom of foliage (downward) on white reference",0.325842232729812
"FSP_GUAN_20221021_1708",NA,1398,"bottom of foliage (downward) on white reference",0.319244189989025
"FSP_GUAN_20221021_1708",NA,1399,"bottom of foliage (downward) on white reference",0.313009670260475
"FSP_GUAN_20221021_1708",NA,1400,"bottom of foliage (downward) on white reference",0.306932245312756
"FSP_GUAN_20221021_1708",NA,1401,"bottom of foliage (downward) on white reference",0.301169698890865
"FSP_GUAN_20221021_1708",NA,1402,"bottom of foliage (downward) on white reference",0.29578349646243
"FSP_GUAN_20221021_1708",NA,1403,"bottom of foliage (downward) on white reference",0.290684586420481
"FSP_GUAN_20221021_1708",NA,1404,"bottom of foliage (downward) on white reference",0.285872428475924
"FSP_GUAN_20221021_1708",NA,1405,"bottom of foliage (downward) on white reference",0.281356107082318
"FSP_GUAN_20221021_1708",NA,1406,"bottom of foliage (downward) on white reference",0.277146108232521
"FSP_GUAN_20221021_1708",NA,1407,"bottom of foliage (downward) on white reference",0.273198959500024
"FSP_GUAN_20221021_1708",NA,1408,"bottom of foliage (downward) on white reference",0.269504841253757
"FSP_GUAN_20221021_1708",NA,1409,"bottom of foliage (downward) on white reference",0.266058294713258
"FSP_GUAN_20221021_1708",NA,1410,"bottom of foliage (downward) on white reference",0.26291619626758
"FSP_GUAN_20221021_1708",NA,1411,"bottom of foliage (downward) on white reference",0.259983440477075
"FSP_GUAN_20221021_1708",NA,1412,"bottom of foliage (downward) on white reference",0.257293500689318
"FSP_GUAN_20221021_1708",NA,1413,"bottom of foliage (downward) on white reference",0.254789921998264
"FSP_GUAN_20221021_1708",NA,1414,"bottom of foliage (downward) on white reference",0.252512815809636
"FSP_GUAN_20221021_1708",NA,1415,"bottom of foliage (downward) on white reference",0.250396684642574
"FSP_GUAN_20221021_1708",NA,1416,"bottom of foliage (downward) on white reference",0.24847623390775
"FSP_GUAN_20221021_1708",NA,1417,"bottom of foliage (downward) on white reference",0.246683196082607
"FSP_GUAN_20221021_1708",NA,1418,"bottom of foliage (downward) on white reference",0.245082637901099
"FSP_GUAN_20221021_1708",NA,1419,"bottom of foliage (downward) on white reference",0.243588879335723
"FSP_GUAN_20221021_1708",NA,1420,"bottom of foliage (downward) on white reference",0.24223210489086
"FSP_GUAN_20221021_1708",NA,1421,"bottom of foliage (downward) on white reference",0.240978980410829
"FSP_GUAN_20221021_1708",NA,1422,"bottom of foliage (downward) on white reference",0.239853612329216
"FSP_GUAN_20221021_1708",NA,1423,"bottom of foliage (downward) on white reference",0.238819368405322
"FSP_GUAN_20221021_1708",NA,1424,"bottom of foliage (downward) on white reference",0.237892943823552
"FSP_GUAN_20221021_1708",NA,1425,"bottom of foliage (downward) on white reference",0.237029893895416
"FSP_GUAN_20221021_1708",NA,1426,"bottom of foliage (downward) on white reference",0.236255067441461
"FSP_GUAN_20221021_1708",NA,1427,"bottom of foliage (downward) on white reference",0.235573381685454
"FSP_GUAN_20221021_1708",NA,1428,"bottom of foliage (downward) on white reference",0.234944814773257
"FSP_GUAN_20221021_1708",NA,1429,"bottom of foliage (downward) on white reference",0.234395109588072
"FSP_GUAN_20221021_1708",NA,1430,"bottom of foliage (downward) on white reference",0.233905732577033
"FSP_GUAN_20221021_1708",NA,1431,"bottom of foliage (downward) on white reference",0.23345820592231
"FSP_GUAN_20221021_1708",NA,1432,"bottom of foliage (downward) on white reference",0.233075012094199
"FSP_GUAN_20221021_1708",NA,1433,"bottom of foliage (downward) on white reference",0.232743491096724
"FSP_GUAN_20221021_1708",NA,1434,"bottom of foliage (downward) on white reference",0.232457325395676
"FSP_GUAN_20221021_1708",NA,1435,"bottom of foliage (downward) on white reference",0.232230952346506
"FSP_GUAN_20221021_1708",NA,1436,"bottom of foliage (downward) on white reference",0.232054611441459
"FSP_GUAN_20221021_1708",NA,1437,"bottom of foliage (downward) on white reference",0.231917023390624
"FSP_GUAN_20221021_1708",NA,1438,"bottom of foliage (downward) on white reference",0.231825158364206
"FSP_GUAN_20221021_1708",NA,1439,"bottom of foliage (downward) on white reference",0.231762953194618
"FSP_GUAN_20221021_1708",NA,1440,"bottom of foliage (downward) on white reference",0.231725536382504
"FSP_GUAN_20221021_1708",NA,1441,"bottom of foliage (downward) on white reference",0.23172104906559
"FSP_GUAN_20221021_1708",NA,1442,"bottom of foliage (downward) on white reference",0.231741496761273
"FSP_GUAN_20221021_1708",NA,1443,"bottom of foliage (downward) on white reference",0.231791271860154
"FSP_GUAN_20221021_1708",NA,1444,"bottom of foliage (downward) on white reference",0.231855556389359
"FSP_GUAN_20221021_1708",NA,1445,"bottom of foliage (downward) on white reference",0.231932169428228
"FSP_GUAN_20221021_1708",NA,1446,"bottom of foliage (downward) on white reference",0.232027123958991
"FSP_GUAN_20221021_1708",NA,1447,"bottom of foliage (downward) on white reference",0.232133864031986
"FSP_GUAN_20221021_1708",NA,1448,"bottom of foliage (downward) on white reference",0.232264216728979
"FSP_GUAN_20221021_1708",NA,1449,"bottom of foliage (downward) on white reference",0.232410809495469
"FSP_GUAN_20221021_1708",NA,1450,"bottom of foliage (downward) on white reference",0.232585335295692
"FSP_GUAN_20221021_1708",NA,1451,"bottom of foliage (downward) on white reference",0.232784301457281
"FSP_GUAN_20221021_1708",NA,1452,"bottom of foliage (downward) on white reference",0.233001992811574
"FSP_GUAN_20221021_1708",NA,1453,"bottom of foliage (downward) on white reference",0.233240540370356
